num_eval_points,valid_ratio_all,inside_ratio_valid,top1,top5,pmax_mean,entropy_mean,pmax_top1_correct,pmax_top1_wrong,entropy_top1_correct,entropy_top1_wrong,soft_l1_all,soft_l1_top1_correct,soft_l1_topk_not_top1,soft_l1_topk_wrong,argmax_l1_all,argmax_l1_top1_correct,argmax_l1_topk_not_top1,argmax_l1_topk_wrong,target_candidate_l1_all,target_candidate_l1_top1_correct,soft_axis_l1_all_zyx,soft_axis_l1_top1_correct_zyx,argmax_axis_l1_all_zyx,target_axis_l1_all_zyx,soft_l1_high_conf,soft_l1_low_conf,high_conf_ratio,min_dist2_mean,min_dist2_top1_correct,min_dist2_top1_wrong,candidate_valid_ratio,batch_id
408,0.5325521230697632,0.9975550174713135,0.6323529481887817,0.8700980544090271,0.4878300726413727,2.396782875061035,0.5365522503852844,0.4040277600288391,2.2526803016662598,2.644639015197754,2.1780476570129395,1.323122501373291,2.7098429203033447,5.366474151611328,2.3266820907592773,1.356119990348816,3.1049816608428955,5.626869201660156,1.6134589910507202,1.356119990348816,"[0.4414747953414917, 0.9131009578704834, 0.8234721422195435]","[0.22112593054771423, 0.5501284599304199, 0.5518680810928345]","[0.47293713688850403, 0.993035614490509, 0.8607094287872314]","[0.2296062558889389, 0.718110203742981, 0.6657426953315735]",1.4983123540878296,2.4480795860290527,0.28431373834609985,0.39154309034347534,0.33038854598999023,0.49672892689704895,0.7965186834335327,15
381,0.49609375,1.0,0.7821522355079651,0.9895012974739075,0.5366206765174866,2.22367000579834,0.5547779202461243,0.47142940759658813,2.164797782897949,2.435042381286621,1.1783400774002075,0.9515506625175476,1.9765315055847168,2.309880018234253,1.2097511291503906,0.9738645553588867,2.0402395725250244,2.3811466693878174,1.0910941362380981,0.9738645553588867,"[0.3439640998840332, 0.4169374108314514, 0.4174386262893677]","[0.2288236767053604, 0.34070321917533875, 0.38202381134033203]","[0.3461810350418091, 0.43640372157096863, 0.4271664023399353]","[0.2285274714231491, 0.43640372157096863, 0.426162987947464]",1.0189824104309082,1.2397652864456177,0.278215229511261,0.3408651351928711,0.3061738610267639,0.46541935205459595,0.7575889229774475,16
463,0.6028646230697632,1.0,0.8747300505638123,0.9654427766799927,0.561115562915802,2.137476682662964,0.5806419849395752,0.4247671067714691,2.0842888355255127,2.508876085281372,1.3916516304016113,1.1922869682312012,2.33705472946167,3.956390142440796,1.407915711402893,1.2026418447494507,2.3993635177612305,4.001362323760986,1.2880516052246094,1.2026418447494507,"[0.269265741109848, 0.605925977230072, 0.5164599418640137]","[0.19693554937839508, 0.5258508920669556, 0.4695005416870117]","[0.27507176995277405, 0.615780770778656, 0.5170631408691406]","[0.20277631282806396, 0.5719768404960632, 0.5132984519004822]",1.0918307304382324,1.6216670274734497,0.43412527441978455,0.2990071177482605,0.26450467109680176,0.5399292707443237,0.8833816051483154,17
479,0.6236979365348816,1.0,0.7098121047019958,0.9081419706344604,0.5019146203994751,2.36379337310791,0.5332698225975037,0.42521852254867554,2.267784357070923,2.598634958267212,1.7444651126861572,1.283778190612793,2.1962015628814697,4.328978061676025,1.8031272888183594,1.2706975936889648,2.392882823944092,4.644020080566406,1.479067087173462,1.2706975936889648,"[0.383114218711853, 0.6625317335128784, 0.6988190412521362]","[0.24457862973213196, 0.5118095278739929, 0.5273900032043457]","[0.3796002268791199, 0.6992648243904114, 0.7242622375488281]","[0.2347666174173355, 0.6125458478927612, 0.6317546367645264]",1.2787030935287476,1.8950014114379883,0.24425886571407318,0.37622198462486267,0.3113940954208374,0.5347936749458313,0.8070895671844482,18
433,0.5638021230697632,1.0,0.8775981664657593,0.9815242290496826,0.5902736783027649,2.039180278778076,0.6024827361106873,0.502737283706665,2.0005390644073486,2.316232204437256,1.1387889385223389,0.999500036239624,1.775177001953125,4.175332069396973,1.18722403049469,1.0475594997406006,1.8837287425994873,3.9034550189971924,1.1099833250045776,1.0475594997406006,"[0.26255446672439575, 0.4585055410861969, 0.41772890090942383]","[0.20227232575416565, 0.4040815830230713, 0.3931460976600647]","[0.26136454939842224, 0.4821196496486664, 0.4437398910522461]","[0.21071770787239075, 0.47140005230903625, 0.427865594625473]",1.0014979839324951,1.3095134496688843,0.5542725324630737,0.29986706376075745,0.26208817958831787,0.5707347393035889,0.8045607805252075,19
494,0.6432291865348816,1.0,0.9109311699867249,0.97773277759552,0.5652737617492676,2.0778567790985107,0.5796267986297607,0.4184812903404236,2.033839225769043,2.5280356407165527,1.4837713241577148,1.2960205078125,2.868607759475708,5.009976387023926,1.455378770828247,1.2565456628799438,3.1559596061706543,4.487712860107422,1.3350638151168823,1.2565456628799438,"[0.18246318399906158, 0.7175009250640869, 0.5838072299957275]","[0.1573176085948944, 0.5924317836761475, 0.5462710857391357]","[0.19043000042438507, 0.71038818359375, 0.5545605421066284]","[0.169778510928154, 0.6206992864608765, 0.5445858240127563]",1.1555993556976318,1.751617431640625,0.449392706155777,0.2427060306072235,0.21423852443695068,0.5338509678840637,0.7448777556419373,20
471,0.61328125,1.0,0.8492568731307983,0.993630588054657,0.5727477073669434,2.0784740447998047,0.592392086982727,0.46207475662231445,2.020944356918335,2.4025819301605225,1.0101896524429321,0.8631221055984497,1.7592437267303467,3.640638828277588,1.0833998918533325,0.8983203768730164,2.0444564819335938,3.976698637008667,0.9916395545005798,0.8983203768730164,"[0.3033745586872101, 0.39598315954208374, 0.3108319938182831]","[0.22404666244983673, 0.34531378746032715, 0.29376158118247986]","[0.30810388922691345, 0.4358382821083069, 0.3394577205181122]","[0.222172811627388, 0.43000903725624084, 0.3394577205181122]",0.8134238719940186,1.1566706895828247,0.42675158381462097,0.31515517830848694,0.2884283661842346,0.4657285213470459,0.7142578959465027,21
429,0.55859375,1.0,0.6620046496391296,0.9277389049530029,0.5174752473831177,2.2535347938537598,0.5546634197235107,0.4446377456188202,2.1419787406921387,2.472029447555542,1.7490997314453125,1.2616058588027954,2.173532247543335,4.654351711273193,1.8677961826324463,1.288098931312561,2.4491894245147705,5.040545463562012,1.4551481008529663,1.288098931312561,"[0.4326370656490326, 0.6665740609169006, 0.6498885750770569]","[0.22967246174812317, 0.5108674764633179, 0.5210660099983215]","[0.46561890840530396, 0.7233761548995972, 0.6788012981414795]","[0.23650726675987244, 0.6276476979255676, 0.5909931659698486]",1.3238255977630615,1.9595139026641846,0.3310023248195648,0.38013383746147156,0.3303341865539551,0.4776723384857178,0.726141631603241,22
506,0.6588541865348816,1.0,0.8023715615272522,0.95652174949646,0.5722633600234985,2.0618603229522705,0.6015877723693848,0.4532061815261841,1.9782377481460571,2.401366710662842,1.4941459894180298,1.1206399202346802,2.2745630741119385,5.620092391967773,1.5548827648162842,1.1470634937286377,2.5023515224456787,5.721792221069336,1.2881288528442383,1.1470634937286377,"[0.30342188477516174, 0.66214519739151, 0.5285788178443909]","[0.2034773826599121, 0.48925161361694336, 0.4279109835624695]","[0.31229808926582336, 0.6746019124984741, 0.5679827332496643]","[0.21795818209648132, 0.573661744594574, 0.4965088963508606]",1.0603185892105103,1.9526622295379639,0.5138339996337891,0.33048978447914124,0.2776956856250763,0.5448338985443115,0.7141753435134888,23
347,0.4518229365348816,1.0,0.8443803787231445,0.9596541523933411,0.5514752864837646,2.1285290718078613,0.569959819316864,0.4511798620223999,2.079017162322998,2.3971781730651855,1.3390161991119385,1.1434675455093384,2.1691722869873047,3.0596976280212402,1.4822721481323242,1.2305947542190552,2.689392566680908,3.3006083965301514,1.3300138711929321,1.2305947542190552,"[0.2874442934989929, 0.509200394153595, 0.5423715710639954]","[0.1938854604959488, 0.44982612133026123, 0.49975594878196716]","[0.31285807490348816, 0.5661702752113342, 0.6032439470291138]","[0.215281143784523, 0.5286731123924255, 0.5860595703125]",1.1569055318832397,1.4521971940994263,0.3832853138446808,0.3268590271472931,0.27976369857788086,0.5823948383331299,0.7252747416496277,24
