epoch,loss,match,kl,ce,coord,disp,smooth,z_spacing,top1,top5,pmax,ent,inside_valid,cand_valid,inside_all,valid_inside_all,valid,pred_mag,gt_mag
554,1.8863,1.0919,0.6074,1.2131,1.362,1.362,1.4918,1.6246,0.73,0.964,0.409,1.836,1.0,0.802,0.998,0.568,0.568,2.312,2.581
555,1.8842,1.0884,0.6087,1.2084,1.3635,1.3635,1.4821,1.6216,0.73,0.965,0.412,1.829,1.0,0.802,0.998,0.568,0.568,2.299,2.581
556,1.8855,1.0915,0.608,1.2124,1.3615,1.3615,1.4916,1.6246,0.73,0.964,0.41,1.834,1.0,0.802,0.998,0.568,0.568,2.312,2.581
557,1.886,1.0917,0.607,1.2129,1.3615,1.3615,1.4885,1.621,0.73,0.966,0.41,1.835,1.0,0.802,0.998,0.568,0.568,2.31,2.581
558,1.8867,1.0912,0.6083,1.2119,1.3635,1.3635,1.4888,1.6213,0.731,0.966,0.411,1.832,1.0,0.802,0.998,0.568,0.568,2.309,2.581
559,1.8828,1.0898,0.6081,1.2102,1.3593,1.3593,1.4825,1.6213,0.731,0.965,0.411,1.83,1.0,0.802,0.998,0.568,0.568,2.308,2.581
560,1.8815,1.0898,0.6073,1.2105,1.357,1.357,1.4798,1.6194,0.731,0.965,0.411,1.829,1.0,0.802,0.998,0.568,0.568,2.309,2.581
561,1.882,1.09,0.6079,1.2106,1.3579,1.3579,1.4823,1.6212,0.731,0.965,0.411,1.83,1.0,0.802,0.998,0.568,0.568,2.311,2.581
562,1.8836,1.0893,0.6092,1.2093,1.3614,1.3614,1.484,1.6221,0.73,0.965,0.411,1.829,1.0,0.802,0.998,0.568,0.568,2.305,2.581
563,1.883,1.0882,0.6101,1.2077,1.3622,1.3622,1.4837,1.6221,0.73,0.965,0.412,1.827,1.0,0.802,0.998,0.568,0.568,2.302,2.581
564,1.8819,1.0904,0.6069,1.2113,1.3573,1.3573,1.4882,1.6235,0.732,0.964,0.41,1.833,1.0,0.802,0.998,0.568,0.568,2.315,2.581
565,1.8862,1.0905,0.6072,1.2113,1.3635,1.3635,1.4888,1.62,0.731,0.965,0.411,1.832,1.0,0.802,0.998,0.568,0.568,2.304,2.581
566,1.8836,1.0907,0.6075,1.2114,1.3596,1.3596,1.4884,1.6213,0.731,0.965,0.411,1.83,1.0,0.802,0.998,0.568,0.568,2.314,2.581
567,1.8834,1.0909,0.6075,1.2118,1.3589,1.3589,1.4861,1.6213,0.732,0.965,0.41,1.831,1.0,0.802,0.998,0.568,0.568,2.314,2.581
568,1.8908,1.0935,0.6106,1.2142,1.366,1.366,1.487,1.6207,0.728,0.964,0.411,1.832,1.0,0.802,0.998,0.568,0.568,2.298,2.581
569,1.8973,1.0964,0.614,1.217,1.3719,1.3719,1.4873,1.6215,0.727,0.964,0.412,1.83,1.0,0.802,0.998,0.568,0.568,2.289,2.581
570,1.8887,1.0908,0.6101,1.211,1.3665,1.3665,1.4828,1.62,0.73,0.965,0.413,1.827,1.0,0.802,0.998,0.568,0.568,2.288,2.581
571,1.8916,1.0925,0.6122,1.2126,1.3688,1.3688,1.4871,1.6204,0.73,0.964,0.413,1.827,1.0,0.802,0.998,0.568,0.568,2.292,2.581
572,1.8904,1.0919,0.6119,1.2119,1.368,1.368,1.4878,1.6205,0.73,0.964,0.413,1.826,1.0,0.802,0.998,0.568,0.568,2.294,2.581
573,1.8865,1.092,0.6094,1.2126,1.3616,1.3616,1.4872,1.621,0.729,0.965,0.411,1.831,1.0,0.802,0.998,0.568,0.568,2.302,2.581
574,1.8797,1.0891,0.6078,1.2095,1.3554,1.3554,1.4786,1.6196,0.732,0.965,0.411,1.827,1.0,0.802,0.998,0.568,0.568,2.31,2.581
575,1.8819,1.0872,0.6095,1.2066,1.3622,1.3622,1.4846,1.6225,0.731,0.965,0.412,1.826,1.0,0.802,0.998,0.568,0.568,2.302,2.581
576,1.8863,1.0925,0.608,1.2137,1.3607,1.3607,1.4906,1.622,0.731,0.965,0.41,1.833,1.0,0.802,0.998,0.568,0.568,2.307,2.581
577,1.8791,1.0875,0.6096,1.2069,1.3567,1.3567,1.4757,1.6199,0.732,0.965,0.413,1.823,1.0,0.802,0.998,0.568,0.568,2.3,2.581
578,1.8805,1.0866,0.61,1.2057,1.3609,1.3609,1.4836,1.6224,0.731,0.966,0.413,1.824,1.0,0.802,0.998,0.568,0.568,2.301,2.581
579,1.8879,1.0936,0.6092,1.2147,1.3617,1.3617,1.4945,1.6224,0.729,0.965,0.41,1.833,1.0,0.802,0.998,0.568,0.568,2.311,2.581
580,1.8877,1.0925,0.6106,1.213,1.3629,1.3629,1.49,1.6223,0.73,0.964,0.411,1.829,1.0,0.802,0.998,0.568,0.568,2.304,2.581
581,1.8985,1.0982,0.6158,1.2188,1.3714,1.3714,1.4947,1.6233,0.727,0.963,0.412,1.83,1.0,0.802,0.998,0.568,0.568,2.3,2.581
582,1.8823,1.0872,0.6081,1.207,1.3617,1.3617,1.4773,1.6199,0.732,0.965,0.413,1.826,1.0,0.802,0.998,0.568,0.568,2.287,2.581
583,1.8878,1.0914,0.612,1.2112,1.3648,1.3648,1.4892,1.6215,0.73,0.964,0.413,1.825,1.0,0.802,0.998,0.568,0.568,2.3,2.581
584,1.8832,1.0914,0.6086,1.2121,1.3574,1.3574,1.4875,1.6221,0.729,0.965,0.411,1.831,1.0,0.802,0.998,0.568,0.568,2.308,2.581
585,1.8789,1.0863,0.6084,1.2058,1.3585,1.3585,1.4825,1.622,0.732,0.965,0.412,1.826,1.0,0.802,0.998,0.568,0.568,2.299,2.581
586,1.8772,1.0842,0.6094,1.2028,1.359,1.359,1.4792,1.6211,0.733,0.966,0.413,1.822,1.0,0.802,0.998,0.568,0.568,2.295,2.581
587,1.8766,1.0832,0.6101,1.2015,1.3592,1.3592,1.4781,1.6221,0.734,0.965,0.414,1.821,1.0,0.802,0.998,0.568,0.568,2.291,2.581
588,1.8763,1.0828,0.6096,1.2011,1.3593,1.3593,1.4755,1.622,0.733,0.966,0.414,1.821,1.0,0.802,0.998,0.568,0.568,2.287,2.581
589,1.8747,1.0823,0.6101,1.2004,1.3575,1.3575,1.4762,1.6216,0.733,0.965,0.414,1.819,1.0,0.802,0.998,0.568,0.568,2.29,2.581
590,1.8767,1.0896,0.6075,1.2101,1.3502,1.3502,1.4792,1.6209,0.732,0.965,0.411,1.826,1.0,0.802,0.998,0.568,0.568,2.315,2.581
591,1.8779,1.089,0.6066,1.2096,1.3533,1.3533,1.4914,1.6249,0.731,0.965,0.41,1.831,1.0,0.802,0.998,0.568,0.568,2.316,2.581
592,1.8741,1.0848,0.6087,1.2038,1.353,1.353,1.4772,1.6204,0.733,0.965,0.413,1.821,1.0,0.802,0.998,0.568,0.568,2.304,2.581
593,1.8751,1.0845,0.6093,1.2033,1.3551,1.3551,1.4792,1.622,0.732,0.965,0.413,1.821,1.0,0.802,0.998,0.568,0.568,2.3,2.581
594,1.8736,1.0886,0.6048,1.2095,1.347,1.347,1.4802,1.6214,0.733,0.964,0.41,1.828,1.0,0.802,0.998,0.568,0.568,2.317,2.581
595,1.8746,1.0855,0.6073,1.2051,1.353,1.353,1.4819,1.623,0.732,0.965,0.412,1.825,1.0,0.802,0.998,0.568,0.568,2.305,2.581
596,1.8752,1.0854,0.6081,1.2047,1.3539,1.3539,1.4809,1.6239,0.733,0.965,0.412,1.826,1.0,0.802,0.998,0.568,0.568,2.3,2.581
597,1.8745,1.0853,0.6093,1.2043,1.3532,1.3532,1.4801,1.6225,0.733,0.965,0.413,1.821,1.0,0.802,0.998,0.568,0.568,2.303,2.581
598,1.8764,1.09,0.6038,1.2115,1.3495,1.3495,1.4913,1.6242,0.733,0.966,0.409,1.834,1.0,0.802,0.998,0.568,0.568,2.321,2.581
599,1.8793,1.0884,0.609,1.2083,1.3555,1.3555,1.4837,1.6202,0.732,0.965,0.413,1.824,1.0,0.802,0.998,0.568,0.568,2.301,2.581
600,1.871,1.0865,0.6041,1.2071,1.3458,1.3458,1.4813,1.6213,0.735,0.965,0.411,1.827,1.0,0.802,0.998,0.568,0.568,2.316,2.581
601,1.8819,1.089,0.6106,1.2086,1.3591,1.3591,1.4888,1.6212,0.732,0.965,0.413,1.823,1.0,0.802,0.998,0.568,0.568,2.303,2.581
602,1.8714,1.0863,0.6059,1.2064,1.3468,1.3468,1.4809,1.6218,0.733,0.965,0.411,1.825,1.0,0.802,0.998,0.568,0.568,2.315,2.581
603,1.8748,1.0868,0.6066,1.2068,1.3514,1.3514,1.4841,1.6229,0.734,0.965,0.411,1.826,1.0,0.802,0.998,0.568,0.568,2.307,2.581
604,1.8724,1.0884,0.6058,1.2091,1.3455,1.3455,1.4826,1.6222,0.733,0.965,0.411,1.826,1.0,0.802,0.998,0.568,0.568,2.322,2.581
605,1.8734,1.0878,0.607,1.208,1.3479,1.3479,1.4871,1.6236,0.732,0.965,0.411,1.825,1.0,0.802,0.998,0.568,0.568,2.318,2.581
606,1.8852,1.0914,0.6129,1.211,1.3607,1.3607,1.4892,1.6211,0.731,0.964,0.413,1.822,1.0,0.802,0.998,0.568,0.568,2.301,2.581
607,1.8884,1.0932,0.614,1.213,1.3625,1.3625,1.4867,1.6208,0.729,0.964,0.413,1.823,1.0,0.802,0.998,0.568,0.568,2.296,2.581
608,1.8784,1.0876,0.609,1.2073,1.355,1.355,1.4793,1.6194,0.732,0.965,0.413,1.822,1.0,0.802,0.998,0.568,0.568,2.295,2.581
609,1.881,1.0889,0.6107,1.2084,1.3572,1.3572,1.4822,1.6194,0.732,0.965,0.413,1.821,1.0,0.802,0.998,0.568,0.568,2.296,2.581
610,1.8812,1.0892,0.6107,1.2088,1.3573,1.3573,1.4867,1.6205,0.732,0.965,0.413,1.822,1.0,0.802,0.998,0.568,0.568,2.3,2.581
611,1.8729,1.0869,0.6066,1.207,1.3478,1.3478,1.4827,1.6211,0.733,0.966,0.412,1.825,1.0,0.802,0.998,0.568,0.568,2.311,2.581
612,1.8699,1.0835,0.6084,1.2023,1.3482,1.3482,1.4782,1.6195,0.735,0.965,0.414,1.816,1.0,0.802,0.998,0.568,0.568,2.307,2.581
613,1.8673,1.0803,0.609,1.1981,1.3487,1.3487,1.4718,1.6179,0.734,0.966,0.416,1.811,1.0,0.802,0.998,0.568,0.568,2.297,2.581
614,1.8662,1.0799,0.6083,1.1978,1.3476,1.3476,1.4724,1.6183,0.734,0.966,0.415,1.813,1.0,0.802,0.998,0.568,0.568,2.3,2.581
615,1.8663,1.0814,0.6068,1.2001,1.3455,1.3455,1.4755,1.6195,0.735,0.965,0.414,1.817,1.0,0.802,0.998,0.568,0.568,2.304,2.581
616,1.867,1.0808,0.6086,1.1988,1.3477,1.3477,1.4748,1.6208,0.735,0.966,0.414,1.815,1.0,0.802,0.998,0.568,0.568,2.299,2.581
617,1.8656,1.0828,0.606,1.202,1.3425,1.3425,1.4715,1.6188,0.734,0.965,0.414,1.817,1.0,0.802,0.998,0.568,0.568,2.309,2.581
618,1.8714,1.0884,0.6054,1.2092,1.3439,1.3439,1.4911,1.6252,0.733,0.965,0.41,1.828,1.0,0.802,0.998,0.568,0.568,2.326,2.581
619,1.8682,1.084,0.6074,1.2031,1.3451,1.3451,1.481,1.6222,0.734,0.965,0.413,1.818,1.0,0.802,0.998,0.568,0.568,2.311,2.581
620,1.8696,1.0833,0.6087,1.202,1.3485,1.3485,1.4813,1.6232,0.733,0.965,0.413,1.819,1.0,0.802,0.998,0.568,0.568,2.305,2.581
621,1.8769,1.0883,0.6103,1.2078,1.3518,1.3518,1.4854,1.6196,0.732,0.965,0.414,1.818,1.0,0.802,0.998,0.568,0.568,2.307,2.581
622,1.8817,1.0901,0.6128,1.2094,1.3566,1.3566,1.4864,1.6203,0.731,0.964,0.414,1.819,1.0,0.802,0.998,0.568,0.568,2.301,2.581
623,1.8811,1.09,0.6116,1.2096,1.3559,1.3559,1.4886,1.6208,0.731,0.965,0.413,1.82,1.0,0.802,0.998,0.568,0.568,2.302,2.581
624,1.8699,1.0864,0.606,1.2065,1.3439,1.3439,1.4831,1.6209,0.734,0.965,0.412,1.823,1.0,0.802,0.998,0.568,0.568,2.315,2.581
625,1.8663,1.0829,0.6074,1.2017,1.3436,1.3436,1.4781,1.6197,0.736,0.965,0.414,1.814,1.0,0.802,0.998,0.568,0.568,2.313,2.581
626,1.8647,1.0809,0.6079,1.1991,1.3439,1.3439,1.475,1.6194,0.735,0.966,0.415,1.813,1.0,0.802,0.998,0.568,0.568,2.305,2.581
627,1.8649,1.0801,0.6093,1.1978,1.3453,1.3453,1.4728,1.6201,0.736,0.966,0.415,1.812,1.0,0.802,0.998,0.568,0.568,2.3,2.581
628,1.8632,1.0809,0.6059,1.1996,1.3416,1.3416,1.4761,1.6195,0.735,0.966,0.414,1.816,1.0,0.802,0.998,0.568,0.568,2.31,2.581
629,1.8624,1.0791,0.6074,1.1971,1.3428,1.3428,1.4729,1.6189,0.735,0.966,0.415,1.812,1.0,0.802,0.998,0.568,0.568,2.303,2.581
630,1.8633,1.0795,0.6089,1.1971,1.3436,1.3436,1.4724,1.6202,0.736,0.965,0.415,1.812,1.0,0.802,0.998,0.568,0.568,2.301,2.581
631,1.8673,1.0839,0.6076,1.203,1.3438,1.3438,1.4808,1.6222,0.735,0.966,0.413,1.818,1.0,0.802,0.998,0.568,0.568,2.312,2.581
632,1.8666,1.0834,0.6071,1.2025,1.3434,1.3434,1.4816,1.6227,0.735,0.965,0.413,1.819,1.0,0.802,0.998,0.568,0.568,2.311,2.581
633,1.8673,1.0862,0.6047,1.2066,1.3402,1.3402,1.4836,1.6207,0.736,0.965,0.412,1.822,1.0,0.802,0.998,0.568,0.568,2.322,2.581
634,1.865,1.0862,0.6041,1.2068,1.337,1.337,1.481,1.6219,0.734,0.965,0.411,1.822,1.0,0.802,0.998,0.568,0.568,2.33,2.581
635,1.8664,1.0858,0.6062,1.2056,1.3401,1.3401,1.487,1.6239,0.735,0.965,0.412,1.821,1.0,0.802,0.998,0.568,0.568,2.327,2.581
636,1.8628,1.0812,0.6071,1.1997,1.3407,1.3407,1.4748,1.6199,0.735,0.966,0.414,1.813,1.0,0.802,0.998,0.568,0.568,2.31,2.581
637,1.8639,1.0815,0.6074,1.2,1.342,1.342,1.4774,1.6209,0.736,0.966,0.414,1.814,1.0,0.802,0.998,0.568,0.568,2.31,2.581
638,1.865,1.0839,0.607,1.2032,1.3403,1.3403,1.4835,1.6239,0.735,0.965,0.413,1.819,1.0,0.802,0.998,0.568,0.568,2.319,2.581
639,1.8683,1.0861,0.6059,1.2062,1.3424,1.3424,1.4823,1.624,0.735,0.965,0.411,1.822,1.0,0.802,0.998,0.568,0.568,2.317,2.581
640,1.8789,1.0896,0.6131,1.2088,1.3526,1.3526,1.4807,1.6185,0.731,0.964,0.415,1.816,1.0,0.802,0.998,0.568,0.568,2.299,2.581
641,1.8682,1.085,0.6071,1.2045,1.3429,1.3429,1.4812,1.6198,0.734,0.966,0.413,1.817,1.0,0.802,0.998,0.568,0.568,2.31,2.581
642,1.8593,1.0803,0.606,1.1989,1.3362,1.3362,1.4687,1.6176,0.735,0.966,0.415,1.811,1.0,0.802,0.998,0.568,0.568,2.311,2.581
643,1.8637,1.0866,0.6033,1.2074,1.3345,1.3345,1.4842,1.6232,0.736,0.966,0.411,1.823,1.0,0.802,0.998,0.568,0.568,2.333,2.581
644,1.8602,1.0807,0.6074,1.1991,1.3371,1.3371,1.4737,1.6199,0.736,0.966,0.415,1.81,1.0,0.802,0.998,0.568,0.568,2.315,2.581
645,1.8592,1.0824,0.6041,1.202,1.3328,1.3328,1.4718,1.6182,0.736,0.965,0.413,1.815,1.0,0.802,0.998,0.568,0.568,2.319,2.581
646,1.8634,1.0851,0.6046,1.2052,1.3366,1.3366,1.4862,1.6255,0.736,0.965,0.411,1.823,1.0,0.802,0.998,0.568,0.568,2.332,2.581
647,1.8667,1.0844,0.6073,1.2037,1.3415,1.3415,1.4803,1.619,0.734,0.965,0.414,1.815,1.0,0.802,0.998,0.568,0.568,2.309,2.581
648,1.8614,1.0828,0.6042,1.2024,1.3357,1.3357,1.4775,1.62,0.736,0.966,0.413,1.817,1.0,0.802,0.998,0.568,0.568,2.316,2.581
649,1.86,1.0824,0.6033,1.2022,1.3344,1.3344,1.4785,1.6205,0.736,0.966,0.413,1.818,1.0,0.802,0.998,0.568,0.568,2.32,2.581
650,1.8584,1.0802,0.6056,1.1989,1.3351,1.3351,1.4743,1.6196,0.736,0.965,0.414,1.811,1.0,0.802,0.998,0.568,0.568,2.315,2.581
651,1.8629,1.0842,0.6054,1.2039,1.3366,1.3366,1.4851,1.6239,0.736,0.965,0.412,1.818,1.0,0.802,0.998,0.568,0.568,2.324,2.581
652,1.8564,1.0785,0.6067,1.1965,1.3342,1.3342,1.4694,1.618,0.736,0.965,0.416,1.807,1.0,0.802,0.998,0.568,0.568,2.311,2.581
653,1.8644,1.0845,0.6056,1.2042,1.3383,1.3383,1.4842,1.62,0.734,0.966,0.413,1.818,1.0,0.802,0.998,0.568,0.568,2.32,2.581
654,1.874,1.0879,0.6128,1.2067,1.3477,1.3477,1.483,1.6195,0.731,0.964,0.415,1.812,1.0,0.802,0.998,0.568,0.568,2.306,2.581
655,1.8718,1.0876,0.611,1.2068,1.3447,1.3447,1.4856,1.6198,0.733,0.964,0.414,1.814,1.0,0.802,0.998,0.568,0.568,2.313,2.581
656,1.8605,1.0836,0.605,1.2033,1.333,1.333,1.4781,1.6204,0.735,0.966,0.413,1.817,1.0,0.802,0.998,0.568,0.568,2.321,2.581
657,1.858,1.0831,0.6036,1.2029,1.3302,1.3302,1.4768,1.6204,0.736,0.966,0.413,1.816,1.0,0.802,0.998,0.568,0.568,2.328,2.581
658,1.858,1.0795,0.608,1.1974,1.3354,1.3354,1.4738,1.6181,0.737,0.966,0.416,1.806,1.0,0.802,0.998,0.568,0.568,2.313,2.581
659,1.8593,1.0812,0.6071,1.1997,1.3351,1.3351,1.4798,1.6216,0.737,0.966,0.414,1.812,1.0,0.802,0.998,0.568,0.568,2.318,2.581
660,1.8591,1.0828,0.6043,1.2024,1.3328,1.3328,1.4827,1.6234,0.737,0.965,0.412,1.818,1.0,0.802,0.998,0.568,0.568,2.328,2.581
661,1.8589,1.0839,0.6044,1.2038,1.3307,1.3307,1.4803,1.6216,0.737,0.966,0.413,1.816,1.0,0.802,0.998,0.568,0.568,2.33,2.581
662,1.8589,1.0783,0.6108,1.1952,1.3386,1.3386,1.4725,1.6207,0.738,0.965,0.416,1.805,1.0,0.802,0.998,0.568,0.568,2.306,2.581
663,1.8545,1.0774,0.606,1.1952,1.3329,1.3329,1.4715,1.619,0.737,0.966,0.415,1.809,1.0,0.802,0.998,0.568,0.568,2.31,2.581
664,1.855,1.0782,0.6061,1.1962,1.3327,1.3327,1.4728,1.6199,0.737,0.966,0.415,1.809,1.0,0.802,0.998,0.568,0.568,2.311,2.581
665,1.8579,1.0821,0.6038,1.2016,1.3318,1.3318,1.482,1.6216,0.737,0.966,0.413,1.815,1.0,0.802,0.998,0.568,0.568,2.324,2.581
666,1.8783,1.0909,0.615,1.2098,1.3504,1.3504,1.4895,1.6214,0.73,0.964,0.415,1.813,1.0,0.802,0.998,0.568,0.568,2.308,2.581
667,1.8607,1.0823,0.6058,1.2014,1.3353,1.3353,1.4792,1.6195,0.736,0.966,0.414,1.813,1.0,0.802,0.998,0.568,0.568,2.313,2.581
668,1.8583,1.0804,0.6057,1.1991,1.3348,1.3348,1.4784,1.6211,0.737,0.966,0.414,1.813,1.0,0.802,0.998,0.568,0.568,2.313,2.581
669,1.8742,1.0891,0.6119,1.2084,1.3463,1.3463,1.4847,1.6205,0.732,0.964,0.414,1.816,1.0,0.802,0.998,0.568,0.568,2.307,2.581
670,1.8684,1.0845,0.6096,1.2032,1.3441,1.3441,1.4856,1.6201,0.734,0.965,0.415,1.812,1.0,0.802,0.998,0.568,0.568,2.306,2.581
671,1.8601,1.0831,0.6052,1.2026,1.3332,1.3332,1.4799,1.6205,0.735,0.966,0.414,1.815,1.0,0.802,0.998,0.568,0.568,2.318,2.581
672,1.8573,1.0784,0.6075,1.1961,1.336,1.336,1.4735,1.6212,0.738,0.966,0.415,1.81,1.0,0.802,0.998,0.568,0.568,2.305,2.581
673,1.8562,1.0769,0.6077,1.1942,1.3363,1.3363,1.4714,1.6198,0.737,0.966,0.416,1.807,1.0,0.802,0.998,0.568,0.568,2.302,2.581
674,1.8565,1.0768,0.6091,1.1937,1.3373,1.3373,1.4736,1.6201,0.737,0.966,0.417,1.805,1.0,0.802,0.998,0.568,0.568,2.303,2.581
675,1.8542,1.0792,0.6045,1.1978,1.3301,1.3301,1.4706,1.6194,0.738,0.966,0.415,1.809,1.0,0.802,0.998,0.568,0.568,2.316,2.581
676,1.8536,1.0792,0.6047,1.1978,1.3295,1.3295,1.4769,1.6225,0.739,0.966,0.415,1.81,1.0,0.802,0.998,0.568,0.568,2.323,2.581
677,1.8552,1.0774,0.6062,1.1952,1.3341,1.3341,1.4708,1.6216,0.739,0.966,0.415,1.81,1.0,0.802,0.998,0.568,0.568,2.305,2.581
678,1.8523,1.0763,0.6066,1.1937,1.3312,1.3312,1.4686,1.6186,0.739,0.966,0.416,1.804,1.0,0.802,0.998,0.568,0.568,2.308,2.581
679,1.86,1.0835,0.606,1.2029,1.3326,1.3326,1.4818,1.6203,0.735,0.965,0.414,1.812,1.0,0.802,0.998,0.568,0.568,2.321,2.581
680,1.8532,1.0778,0.6066,1.1956,1.3303,1.3303,1.4706,1.6185,0.737,0.967,0.416,1.805,1.0,0.802,0.998,0.568,0.568,2.313,2.581
681,1.8513,1.0758,0.6073,1.1929,1.3303,1.3303,1.4672,1.617,0.738,0.966,0.417,1.8,1.0,0.802,0.998,0.568,0.568,2.31,2.581
682,1.8522,1.0767,0.6077,1.194,1.3303,1.3303,1.4696,1.6193,0.738,0.966,0.416,1.804,1.0,0.802,0.998,0.568,0.568,2.311,2.581
683,1.8552,1.0812,0.6047,1.2003,1.3288,1.3288,1.4784,1.6216,0.736,0.966,0.414,1.812,1.0,0.802,0.998,0.568,0.568,2.324,2.581
684,1.8718,1.0878,0.6119,1.2068,1.3447,1.3447,1.4844,1.6197,0.733,0.964,0.415,1.813,1.0,0.802,0.998,0.568,0.568,2.309,2.581
685,1.8587,1.0819,0.6054,1.201,1.3327,1.3327,1.4793,1.6199,0.736,0.966,0.415,1.811,1.0,0.802,0.998,0.568,0.568,2.315,2.581
686,1.8513,1.0759,0.6067,1.1932,1.3302,1.3302,1.4699,1.6187,0.738,0.966,0.417,1.804,1.0,0.802,0.998,0.568,0.568,2.31,2.581
687,1.8505,1.0794,0.6026,1.1987,1.3239,1.3239,1.474,1.6191,0.738,0.966,0.414,1.81,1.0,0.802,0.998,0.568,0.568,2.327,2.581
688,1.8535,1.0804,0.6052,1.1992,1.3275,1.3275,1.4808,1.6227,0.736,0.966,0.414,1.811,1.0,0.802,0.998,0.568,0.568,2.327,2.581
689,1.8488,1.0763,0.6058,1.194,1.3254,1.3254,1.4678,1.6173,0.739,0.966,0.417,1.801,1.0,0.802,0.998,0.568,0.568,2.316,2.581
690,1.8514,1.0777,0.6062,1.1956,1.3277,1.3277,1.4731,1.6205,0.738,0.966,0.416,1.806,1.0,0.802,0.998,0.568,0.568,2.316,2.581
691,1.8489,1.0759,0.6071,1.1931,1.3262,1.3262,1.4684,1.6179,0.739,0.966,0.417,1.801,1.0,0.802,0.998,0.568,0.568,2.312,2.581
692,1.8485,1.0745,0.6068,1.1914,1.3277,1.3277,1.4658,1.6182,0.74,0.966,0.417,1.8,1.0,0.802,0.998,0.568,0.568,2.308,2.581
